1629557100000,48954.02000000,49049.08000000,48929.08000000,48985.19000000,311.68037900,1629557999999,15270797.38906874,12255,131.98304400,6466266.58361487,0
1629558000000,48985.18000000,49174.12000000,48946.75000000,49149.99000000,512.66902000,1629558899999,25157386.77177071,31100,313.80575600,15399674.07205603,0
1629558900000,49149.99000000,49231.02000000,49046.34000000,49097.91000000,270.12808900,1629559799999,13272658.09669992,30895,136.31864600,6698162.78120603,0
1629559800000,49097.91000000,49196.36000000,49095.99000000,49194.99000000,197.02852000,1629560699999,9684709.46428756,28804,110.44863400,5428770.95139038,0
1629560700000,49194.99000000,49265.55000000,49166.36000000,49180.98000000,289.39859100,1629561599999,14242658.78949244,30377,149.10217200,7337720.10121801,0
1629561600000,49180.98000000,49323.72000000,49064.01000000,49315.66000000,599.54714800,1629562499999,29492042.56431803,14211,341.24200300,16791808.62390777,0
1629562500000,49315.66000000,49610.66000000,49206.35000000,49574.04000000,1222.97674400,1629563399999,60469659.85692232,31353,841.99949700,41632542.48206152,0
1629563400000,49574.03000000,49662.00000000,49420.03000000,49450.35000000,998.51957000,1629564299999,49458800.74617059,29511,477.56962000,23656288.93808122,0
1629564300000,49450.35000000,49508.53000000,49394.32000000,49480.11000000,315.58436300,1629565199999,15608429.24770422,9821,146.69732700,7255779.67884905,0
1629565200000,49480.12000000,49664.28000000,49375.78000000,49588.44000000,546.21611900,1629566099999,27062003.48371180,14450,301.23366500,14926177.38001095,0
1629566100000,49588.45000000,49625.85000000,49458.18000000,49585.97000000,503.90406500,1629566999999,24967202.02218335,13045,241.49190600,11965011.91878071,0
1629567000000,49585.96000000,49697.80000000,49498.92000000,49615.03000000,493.77428000,1629567899999,24497350.31737872,13474,238.33483400,11825082.06619749,0
1629567900000,49615.03000000,49757.04000000,49445.14000000,49647.88000000,1023.28146300,1629568799999,50798813.09554434,21457,609.25644300,30253185.92131733,0
1629568800000,49647.88000000,49662.21000000,49309.16000000,49431.75000000,722.16065600,1629569699999,35700635.00876181,19821,328.96590700,16260415.77792994,0
1629569700000,49431.75000000,49440.00000000,49335.62000000,49372.05000000,375.94136200,1629570599999,18566198.90695957,11018,204.17748100,10083028.90427683,0
1629570600000,49372.05000000,49564.31000000,49271.42000000,49514.61000000,346.73264600,1629571499999,17138252.90134945,11321,195.35730900,9658453.51835401,0
1629571500000,49511.09000000,49564.55000000,49455.01000000,49457.59000000,227.86998700,1629572399999,11280954.32174662,8012,113.13022900,5601065.28858830,0
1629572400000,49457.59000000,49476.69000000,49141.92000000,49272.66000000,377.80181500,1629573299999,18628789.35814792,21618,154.42668500,7613809.06065806,0
1629573300000,49272.67000000,49287.57000000,48765.00000000,49129.11000000,1005.74488200,1629574199999,49285683.05122796,38243,422.53591600,20706942.45744535,0
1629574200000,49129.12000000,49216.52000000,48936.67000000,48945.32000000,370.14174000,1629575099999,18181528.17163180,21432,187.72522100,9222587.93564391,0
1629575100000,48945.31000000,49073.65000000,48847.01000000,48978.68000000,411.56769400,1629575999999,20147493.37817230,21661,208.69635800,10216366.52481856,0
1629576000000,48978.68000000,49166.66000000,48827.01000000,48890.25000000,629.84400900,1629576899999,30840104.54394984,22855,348.84521300,17078691.91130842,0
1629576900000,48890.25000000,49037.57000000,48861.79000000,48907.03000000,290.50072900,1629577799999,14218163.24160911,19519,140.60169600,6881750.59362096,0
1629577800000,48907.03000000,49082.41000000,48900.00000000,49046.74000000,256.88526000,1629578699999,12590163.50141169,18406,140.76398900,6899273.95319034,0
